"test" "R0" "TotalNumCases" "NoMoreEIs" "DayLastCase" "EpidemicPeakNew" "DayEpidemicPeakNew"
"435" "base parameters" "2.133485" "6" "35" "34" "1" "1"
"436" "base parameters" "2.133485" "3" "16" "15" "1" "1"
"437" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"438" "base parameters" "2.133485" "41624" "565" "563" "274" "175"
"439" "base parameters" "2.133485" "1" "4" "1" "1" "1"
"440" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"441" "base parameters" "2.133485" "12098" "626" "618" "99" "180"
"442" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"443" "base parameters" "2.133485" "34002" "674" "671" "227" "202"
"444" "base parameters" "2.133485" "33695" "614" "612" "224" "187"
"445" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"446" "base parameters" "2.133485" "4" "9" "7" "1" "1"
"447" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"448" "base parameters" "2.133485" "5724" "488" "484" "52" "189"
"449" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"450" "base parameters" "2.133485" "13041" "566" "563" "103" "172"
"451" "base parameters" "2.133485" "32769" "591" "588" "228" "174"
"452" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"453" "base parameters" "2.133485" "21019" "578" "577" "155" "177"
"454" "base parameters" "2.133485" "1" "4" "1" "1" "1"
"455" "base parameters" "2.133485" "3" "59" "57" "1" "1"
"456" "base parameters" "2.133485" "1" "4" "1" "1" "1"
"457" "base parameters" "2.133485" "15056" "670" "665" "105" "164"
"458" "base parameters" "2.133485" "590" "408" "405" "8" "242"
"459" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"460" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"461" "base parameters" "2.133485" "2" "22" "21" "1" "1"
"462" "base parameters" "2.133485" "21664" "585" "583" "160" "199"
"463" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"464" "base parameters" "2.133485" "20078" "575" "566" "134" "186"
"465" "base parameters" "2.133485" "3" "18" "8" "1" "1"
"466" "base parameters" "2.133485" "68362" "558" "549" "460" "182"
"467" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"468" "base parameters" "2.133485" "1" "4" "1" "1" "1"
"469" "base parameters" "2.133485" "3905" "507" "506" "35" "223"
"470" "base parameters" "2.133485" "3" "24" "23" "1" "1"
"471" "base parameters" "2.133485" "40" "158" "134" "2" "70"
"472" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"473" "base parameters" "2.133485" "3208" "512" "510" "26" "182"
"474" "base parameters" "2.133485" "60240" "583" "581" "406" "191"
"475" "base parameters" "2.133485" "3215" "512" "511" "27" "133"
"476" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"477" "base parameters" "2.133485" "4" "75" "56" "1" "1"
"478" "base parameters" "2.133485" "9443" "595" "591" "70" "213"
"479" "base parameters" "2.133485" "53284" "578" "576" "350" "192"
"480" "base parameters" "2.133485" "2513" "541" "540" "23" "170"
"481" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"482" "base parameters" "2.133485" "6" "58" "57" "1" "1"
"483" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"484" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"485" "base parameters" "2.133485" "96905" "658" "653" "620" "195"
"486" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"487" "base parameters" "2.133485" "31764" "674" "660" "219" "184"
"488" "base parameters" "2.133485" "1" "4" "1" "1" "1"
"489" "base parameters" "2.133485" "4734" "495" "493" "44" "181"
"490" "base parameters" "2.133485" "6273" "584" "583" "55" "189"
"491" "base parameters" "2.133485" "34561" "620" "611" "221" "183"
"492" "base parameters" "2.133485" "7705" "568" "566" "54" "161"
"493" "base parameters" "2.133485" "50663" "605" "600" "340" "182"
"494" "base parameters" "2.133485" "3" "54" "53" "1" "1"
"495" "base parameters" "2.133485" "8898" "481" "478" "67" "170"
"496" "base parameters" "2.133485" "4813" "460" "456" "41" "179"
"497" "base parameters" "2.133485" "2166" "519" "517" "20" "231"
"498" "base parameters" "2.133485" "8790" "605" "600" "66" "177"
"499" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"500" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"501" "base parameters" "2.133485" "14415" "595" "591" "107" "184"
"502" "base parameters" "2.133485" "1867" "563" "561" "16" "171"
"503" "base parameters" "2.133485" "2" "22" "14" "1" "1"
"504" "base parameters" "2.133485" "47081" "624" "623" "316" "195"
"505" "base parameters" "2.133485" "3" "20" "18" "1" "1"
"506" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"507" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"508" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"509" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"510" "base parameters" "2.133485" "3" "14" "12" "1" "1"
"511" "base parameters" "2.133485" "19039" "576" "573" "131" "202"
"512" "base parameters" "2.133485" "2" "10" "8" "1" "1"
"513" "base parameters" "2.133485" "24891" "594" "587" "173" "161"
"514" "base parameters" "2.133485" "3879" "495" "482" "31" "183"
"515" "base parameters" "2.133485" "48673" "719" "718" "311" "169"
"516" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"517" "base parameters" "2.133485" "17225" "567" "566" "128" "186"
"518" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"519" "base parameters" "2.133485" "28078" "590" "582" "199" "178"
"520" "base parameters" "2.133485" "6" "21" "16" "1" "1"
"521" "base parameters" "2.133485" "2" "5" "1" "1" "1"
"522" "base parameters" "2.133485" "19186" "619" "617" "126" "188"
"523" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"524" "base parameters" "2.133485" "8588" "544" "543" "64" "191"
"525" "base parameters" "2.133485" "48941" "612" "611" "343" "187"
"526" "base parameters" "2.133485" "21885" "533" "532" "154" "179"
"527" "base parameters" "2.133485" "14685" "551" "549" "108" "172"
"528" "base parameters" "2.133485" "2" "25" "23" "1" "1"
"529" "base parameters" "2.133485" "45813" "650" "648" "328" "172"
"530" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"531" "base parameters" "2.133485" "28125" "616" "613" "181" "176"
"532" "base parameters" "2.133485" "22645" "607" "602" "158" "208"
"533" "base parameters" "2.133485" "2" "33" "32" "1" "1"
"534" "base parameters" "2.133485" "59670" "594" "588" "378" "165"
"535" "base parameters" "2.133485" "49251" "615" "613" "329" "184"
"536" "base parameters" "2.133485" "1094" "577" "559" "13" "175"
"537" "base parameters" "2.133485" "2" "20" "1" "1" "1"
"538" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"539" "base parameters" "2.133485" "4940" "554" "550" "40" "180"
"540" "base parameters" "2.133485" "27251" "568" "567" "185" "183"
"541" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"542" "base parameters" "2.133485" "492" "343" "338" "7" "186"
"543" "base parameters" "2.133485" "1778" "503" "502" "20" "212"
"544" "base parameters" "2.133485" "2" "16" "14" "1" "1"
"545" "base parameters" "2.133485" "9" "66" "65" "1" "1"
"546" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"547" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"548" "base parameters" "2.133485" "31228" "583" "582" "218" "181"
"549" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"550" "base parameters" "2.133485" "8542" "455" "452" "66" "198"
"551" "base parameters" "2.133485" "2" "18" "16" "1" "1"
"552" "base parameters" "2.133485" "4" "33" "22" "1" "1"
"553" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"554" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"555" "base parameters" "2.133485" "34476" "633" "632" "242" "193"
"556" "base parameters" "2.133485" "14409" "493" "492" "101" "172"
"557" "base parameters" "2.133485" "2266" "401" "399" "24" "137"
"558" "base parameters" "2.133485" "102953" "579" "566" "667" "170"
"559" "base parameters" "2.133485" "821" "391" "390" "12" "208"
"560" "base parameters" "2.133485" "28178" "593" "588" "185" "204"
"561" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"562" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"563" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"564" "base parameters" "2.133485" "8100" "590" "588" "62" "190"
"565" "base parameters" "2.133485" "90122" "581" "579" "564" "177"
"566" "base parameters" "2.133485" "38955" "637" "610" "260" "167"
"567" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"568" "base parameters" "2.133485" "27151" "558" "557" "189" "185"
"569" "base parameters" "2.133485" "5" "45" "20" "1" "1"
"570" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"571" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"572" "base parameters" "2.133485" "2" "2" "1" "1" "1"
"573" "base parameters" "2.133485" "23812" "568" "567" "172" "186"
"574" "base parameters" "2.133485" "2" "20" "19" "1" "1"
"575" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"576" "base parameters" "2.133485" "3364" "557" "555" "28" "237"
"577" "base parameters" "2.133485" "13704" "530" "528" "102" "212"
"578" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"579" "base parameters" "2.133485" "54508" "587" "585" "359" "194"
"580" "base parameters" "2.133485" "20926" "537" "534" "145" "179"
"581" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"582" "base parameters" "2.133485" "38150" "684" "682" "257" "177"
"583" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"584" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"585" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"586" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"587" "base parameters" "2.133485" "38896" "579" "575" "270" "195"
"588" "base parameters" "2.133485" "10939" "588" "586" "82" "175"
"589" "base parameters" "2.133485" "5111" "479" "478" "47" "152"
"590" "base parameters" "2.133485" "1032" "442" "441" "14" "252"
"591" "base parameters" "2.133485" "3" "36" "14" "1" "1"
"592" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"593" "base parameters" "2.133485" "39027" "582" "579" "264" "185"
"594" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"595" "base parameters" "2.133485" "3639" "547" "544" "30" "166"
"596" "base parameters" "2.133485" "35723" "551" "549" "246" "196"
"597" "base parameters" "2.133485" "7447" "493" "488" "58" "221"
"598" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"599" "base parameters" "2.133485" "37879" "555" "554" "266" "181"
"600" "base parameters" "2.133485" "26820" "549" "548" "183" "185"
"601" "base parameters" "2.133485" "3488" "430" "428" "37" "188"
"602" "base parameters" "2.133485" "7287" "524" "517" "62" "190"
"603" "base parameters" "2.133485" "1" "4" "1" "1" "1"
"604" "base parameters" "2.133485" "3537" "466" "465" "31" "165"
"605" "base parameters" "2.133485" "66885" "596" "591" "430" "178"
"606" "base parameters" "2.133485" "23954" "592" "590" "157" "185"
"607" "base parameters" "2.133485" "11696" "591" "590" "97" "195"
"608" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"609" "base parameters" "2.133485" "2515" "571" "505" "25" "182"
"610" "base parameters" "2.133485" "6" "28" "26" "1" "1"
"611" "base parameters" "2.133485" "2" "33" "27" "1" "1"
"612" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"613" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"614" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"615" "base parameters" "2.133485" "2" "4" "3" "1" "1"
"616" "base parameters" "2.133485" "14629" "617" "611" "100" "201"
"617" "base parameters" "2.133485" "52063" "665" "658" "337" "195"
"618" "base parameters" "2.133485" "7848" "629" "625" "66" "205"
"619" "base parameters" "2.133485" "34627" "552" "543" "238" "174"
"620" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"621" "base parameters" "2.133485" "51056" "633" "631" "343" "167"
"622" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"623" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"624" "base parameters" "2.133485" "427" "489" "486" "9" "247"
"625" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"626" "base parameters" "2.133485" "1" "4" "1" "1" "1"
"627" "base parameters" "2.133485" "2" "14" "12" "1" "1"
"628" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"629" "base parameters" "2.133485" "9323" "651" "648" "70" "191"
"630" "base parameters" "2.133485" "3803" "545" "540" "35" "164"
"631" "base parameters" "2.133485" "543" "360" "343" "8" "127"
"632" "base parameters" "2.133485" "2234" "522" "518" "28" "186"
"633" "base parameters" "2.133485" "16399" "581" "580" "119" "199"
"634" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"635" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"636" "base parameters" "2.133485" "62201" "650" "648" "402" "186"
"637" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"638" "base parameters" "2.133485" "2" "5" "4" "1" "1"
"639" "base parameters" "2.133485" "16347" "535" "527" "116" "175"
"640" "base parameters" "2.133485" "5" "81" "60" "1" "1"
"641" "base parameters" "2.133485" "16941" "571" "570" "119" "162"
"642" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"643" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"644" "base parameters" "2.133485" "34078" "571" "570" "228" "188"
"645" "base parameters" "2.133485" "5839" "496" "494" "49" "197"
"646" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"647" "base parameters" "2.133485" "19254" "565" "562" "144" "190"
"648" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"649" "base parameters" "2.133485" "3" "17" "13" "1" "1"
"650" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"651" "base parameters" "2.133485" "863" "458" "451" "10" "169"
"652" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"653" "base parameters" "2.133485" "58842" "657" "655" "382" "158"
"654" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"655" "base parameters" "2.133485" "20" "81" "80" "2" "33"
"656" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"657" "base parameters" "2.133485" "34330" "756" "755" "228" "175"
"658" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"659" "base parameters" "2.133485" "309" "296" "292" "6" "122"
"660" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"661" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"662" "base parameters" "2.133485" "16559" "666" "662" "118" "179"
"663" "base parameters" "2.133485" "18715" "639" "637" "136" "181"
"664" "base parameters" "2.133485" "45357" "607" "606" "294" "181"
"665" "base parameters" "2.133485" "2" "20" "16" "1" "1"
"666" "base parameters" "2.133485" "10" "86" "60" "2" "27"
"667" "base parameters" "2.133485" "67166" "634" "633" "443" "194"
"668" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"669" "base parameters" "2.133485" "8318" "491" "489" "62" "177"
"670" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"671" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"672" "base parameters" "2.133485" "2144" "472" "471" "22" "214"
"673" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"674" "base parameters" "2.133485" "6125" "485" "484" "52" "175"
"675" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"676" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"677" "base parameters" "2.133485" "4899" "559" "557" "39" "204"
"678" "base parameters" "2.133485" "2" "24" "23" "1" "1"
"679" "base parameters" "2.133485" "1" "8" "1" "1" "1"
"680" "base parameters" "2.133485" "22536" "543" "538" "156" "163"
"681" "base parameters" "2.133485" "2" "8" "5" "1" "1"
"682" "base parameters" "2.133485" "2" "13" "1" "1" "1"
"683" "base parameters" "2.133485" "182" "393" "390" "3" "168"
"684" "base parameters" "2.133485" "23019" "592" "579" "154" "202"
"685" "base parameters" "2.133485" "63" "225" "224" "4" "97"
"686" "base parameters" "2.133485" "9256" "476" "474" "65" "200"
"687" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"688" "base parameters" "2.133485" "9280" "525" "523" "65" "196"
"689" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"690" "base parameters" "2.133485" "4533" "450" "449" "34" "219"
"691" "base parameters" "2.133485" "12231" "595" "594" "108" "198"
"692" "base parameters" "2.133485" "1" "5" "1" "1" "1"
"693" "base parameters" "2.133485" "859" "414" "413" "13" "194"
"694" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"695" "base parameters" "2.133485" "52517" "549" "548" "346" "202"
"696" "base parameters" "2.133485" "2" "12" "1" "1" "1"
"697" "base parameters" "2.133485" "13120" "511" "509" "103" "165"
"698" "base parameters" "2.133485" "58128" "652" "650" "378" "176"
"699" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"700" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"701" "base parameters" "2.133485" "7668" "502" "500" "59" "192"
"702" "base parameters" "2.133485" "170" "283" "282" "4" "59"
"703" "base parameters" "2.133485" "81003" "622" "621" "531" "182"
"704" "base parameters" "2.133485" "2" "20" "19" "1" "1"
"705" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"706" "base parameters" "2.133485" "20895" "567" "563" "151" "190"
"707" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"708" "base parameters" "2.133485" "1476" "505" "503" "16" "179"
"709" "base parameters" "2.133485" "2" "14" "13" "1" "1"
"710" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"711" "base parameters" "2.133485" "1731" "537" "535" "17" "179"
"712" "base parameters" "2.133485" "4311" "540" "538" "36" "138"
"713" "base parameters" "2.133485" "10293" "555" "552" "77" "169"
"714" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"715" "base parameters" "2.133485" "4" "40" "21" "1" "1"
"716" "base parameters" "2.133485" "11126" "537" "532" "97" "191"
"717" "base parameters" "2.133485" "22301" "663" "662" "148" "165"
"718" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"719" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"720" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"721" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"722" "base parameters" "2.133485" "6052" "627" "625" "54" "152"
"723" "base parameters" "2.133485" "2" "23" "21" "1" "1"
"724" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"725" "base parameters" "2.133485" "4" "53" "52" "1" "1"
"726" "base parameters" "2.133485" "3" "18" "12" "2" "12"
"727" "base parameters" "2.133485" "51534" "651" "648" "337" "171"
"728" "base parameters" "2.133485" "16375" "480" "478" "120" "179"
"729" "base parameters" "2.133485" "520" "359" "345" "7" "147"
"730" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"731" "base parameters" "2.133485" "5949" "520" "514" "45" "218"
"732" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"733" "base parameters" "2.133485" "17527" "539" "538" "120" "177"
"734" "base parameters" "2.133485" "153" "311" "306" "4" "214"
"735" "base parameters" "2.133485" "2276" "476" "472" "26" "169"
"736" "base parameters" "2.133485" "6137" "485" "481" "52" "159"
"737" "base parameters" "2.133485" "137" "419" "418" "3" "87"
"738" "base parameters" "2.133485" "138" "203" "200" "4" "120"
"739" "base parameters" "2.133485" "2" "8" "5" "1" "1"
"740" "base parameters" "2.133485" "3" "18" "17" "1" "1"
"741" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"742" "base parameters" "2.133485" "7810" "535" "532" "59" "158"
"743" "base parameters" "2.133485" "488" "344" "341" "7" "214"
"744" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"745" "base parameters" "2.133485" "7614" "482" "479" "62" "172"
"746" "base parameters" "2.133485" "6670" "655" "653" "54" "222"
"747" "base parameters" "2.133485" "3" "14" "3" "1" "1"
"748" "base parameters" "2.133485" "39769" "603" "600" "270" "181"
"749" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"750" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"751" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"752" "base parameters" "2.133485" "2" "13" "12" "1" "1"
"753" "base parameters" "2.133485" "38876" "619" "616" "256" "194"
"754" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"755" "base parameters" "2.133485" "52" "255" "252" "3" "146"
"756" "base parameters" "2.133485" "12561" "498" "479" "91" "194"
"757" "base parameters" "2.133485" "2" "8" "7" "1" "1"
"758" "base parameters" "2.133485" "6034" "513" "511" "47" "153"
"759" "base parameters" "2.133485" "1" "6" "1" "1" "1"
"760" "base parameters" "2.133485" "2" "4" "1" "1" "1"
"761" "base parameters" "2.133485" "15647" "674" "671" "110" "166"
"762" "base parameters" "2.133485" "33520" "586" "585" "245" "197"
"763" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"764" "base parameters" "2.133485" "876" "353" "351" "11" "152"
"765" "base parameters" "2.133485" "10513" "484" "482" "81" "165"
"766" "base parameters" "2.133485" "2" "9" "6" "1" "1"
"767" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"768" "base parameters" "2.133485" "1088" "394" "365" "13" "207"
"769" "base parameters" "2.133485" "3" "17" "4" "1" "1"
"770" "base parameters" "2.133485" "2" "5" "2" "1" "1"
"771" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"772" "base parameters" "2.133485" "18958" "613" "611" "144" "197"
"773" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"774" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"775" "base parameters" "2.133485" "1" "7" "1" "1" "1"
"776" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"777" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"778" "base parameters" "2.133485" "17096" "620" "616" "126" "170"
"779" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"780" "base parameters" "2.133485" "29193" "677" "671" "209" "173"
"781" "base parameters" "2.133485" "791" "441" "440" "10" "215"
"782" "base parameters" "2.133485" "69681" "652" "648" "454" "171"
"783" "base parameters" "2.133485" "35" "222" "220" "2" "52"
"784" "base parameters" "2.133485" "6601" "613" "604" "55" "199"
"785" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"786" "base parameters" "2.133485" "5" "11" "10" "2" "11"
"787" "base parameters" "2.133485" "2" "14" "11" "1" "1"
"788" "base parameters" "2.133485" "56022" "662" "660" "378" "203"
"789" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"790" "base parameters" "2.133485" "42335" "738" "731" "295" "192"
"791" "base parameters" "2.133485" "8506" "551" "532" "63" "208"
"792" "base parameters" "2.133485" "46382" "622" "617" "306" "189"
"793" "base parameters" "2.133485" "5" "42" "29" "1" "1"
"794" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"795" "base parameters" "2.133485" "11725" "595" "592" "87" "196"
"796" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"797" "base parameters" "2.133485" "891" "418" "417" "11" "165"
"798" "base parameters" "2.133485" "41011" "635" "634" "274" "186"
"799" "base parameters" "2.133485" "9044" "549" "544" "63" "224"
"800" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"801" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"802" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"803" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"804" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"805" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"806" "base parameters" "2.133485" "5" "55" "54" "1" "1"
"807" "base parameters" "2.133485" "16156" "538" "527" "113" "192"
"808" "base parameters" "2.133485" "13577" "562" "561" "103" "205"
"809" "base parameters" "2.133485" "21959" "619" "613" "159" "207"
"810" "base parameters" "2.133485" "21283" "650" "646" "152" "196"
"811" "base parameters" "2.133485" "43990" "622" "616" "292" "190"
"812" "base parameters" "2.133485" "49502" "576" "575" "335" "183"
"813" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"814" "base parameters" "2.133485" "26643" "583" "580" "184" "170"
"815" "base parameters" "2.133485" "1859" "500" "495" "22" "192"
"816" "base parameters" "2.133485" "2" "3" "1" "1" "1"
"817" "base parameters" "2.133485" "8809" "496" "494" "66" "206"
"818" "base parameters" "2.133485" "24" "169" "168" "2" "103"
"819" "base parameters" "2.133485" "5" "54" "53" "1" "1"
"820" "base parameters" "2.133485" "28514" "540" "535" "191" "162"
"821" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"822" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"823" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"824" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"825" "base parameters" "2.133485" "31" "146" "144" "2" "120"
"826" "base parameters" "2.133485" "2" "12" "11" "1" "1"
"827" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"828" "base parameters" "2.133485" "34642" "568" "564" "231" "202"
"829" "base parameters" "2.133485" "17777" "495" "487" "124" "208"
"830" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"831" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"832" "base parameters" "2.133485" "4" "14" "13" "1" "1"
"833" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"834" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"835" "base parameters" "2.133485" "7760" "585" "582" "58" "168"
"836" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"837" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"838" "base parameters" "2.133485" "24883" "526" "523" "167" "183"
"839" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"840" "base parameters" "2.133485" "6868" "461" "459" "57" "137"
"841" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"842" "base parameters" "2.133485" "3673" "507" "504" "33" "205"
"843" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"844" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"845" "base parameters" "2.133485" "45682" "725" "722" "312" "179"
"846" "base parameters" "2.133485" "52" "244" "242" "3" "147"
"847" "base parameters" "2.133485" "18383" "589" "587" "127" "178"
"848" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"849" "base parameters" "2.133485" "1" "5" "1" "1" "1"
"850" "base parameters" "2.133485" "52690" "710" "708" "350" "170"
"851" "base parameters" "2.133485" "51" "179" "177" "2" "17"
"852" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"853" "base parameters" "2.133485" "12" "86" "84" "1" "1"
"854" "base parameters" "2.133485" "9311" "525" "524" "66" "180"
"855" "base parameters" "2.133485" "52190" "560" "559" "347" "193"
"856" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"857" "base parameters" "2.133485" "108177" "634" "632" "701" "184"
"858" "base parameters" "2.133485" "18578" "603" "602" "139" "173"
"859" "base parameters" "2.133485" "1" "3" "1" "1" "1"
"860" "base parameters" "2.133485" "2" "8" "7" "1" "1"
"861" "base parameters" "2.133485" "2" "23" "22" "1" "1"
"862" "base parameters" "2.133485" "1762" "478" "474" "16" "154"
"863" "base parameters" "2.133485" "20689" "587" "580" "157" "189"
"864" "base parameters" "2.133485" "77762" "614" "613" "511" "181"
"865" "base parameters" "2.133485" "1" "2" "1" "1" "1"
"866" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"867" "base parameters" "2.133485" "13160" "538" "536" "110" "194"
"868" "base parameters" "2.133485" "2721" "456" "454" "27" "171"
"869" "base parameters" "2.133485" "77080" "596" "594" "505" "181"
"870" "base parameters" "2.133485" "1" "1" "1" "1" "1"
"871" "base parameters" "2.133485" "19194" "521" "520" "134" "179"
"872" "base parameters" "2.133485" "16188" "612" "609" "112" "163"
"873" "base parameters" "2.133485" "822" "555" "554" "9" "172"
"874" "base parameters" "2.133485" "3" "45" "39" "1" "1"
"875" "base parameters" "2.133485" "4" "26" "25" "1" "1"
"876" "base parameters" "2.133485" "19459" "539" "538" "135" "178"
"877" "base parameters" "2.133485" "1" "4" "1" "1" "1"
